specieskey	highertaxon_key	kingdom	phylum	order	family	genus	species
8538299	220	Plantae	Tracheophyta			Rhoipites	Rhoipites exiguus
8538300	220	Plantae	Tracheophyta	Fabales	Fabaceae	Piptadenioxylon	Piptadenioxylon paraexcelsa
8539083	220	Plantae	Tracheophyta	Santalales	Loranthaceae	Syncolporites	Syncolporites schrankii
8539334	220	Plantae	Tracheophyta	Austrobaileyales	Trimeniaceae	Cretacaeiporites	Cretacaeiporites scabratus
8539694	220	Plantae	Tracheophyta	Fagales	Betulaceae	Alnus	Alnus muelleri
8539711	220	Plantae	Tracheophyta			Gemmamonocolpites	Gemmamonocolpites perfectus
8540338	220	Plantae	Tracheophyta	Proteales	Proteaceae	Echitriporites	Echitriporites variabilis
8540608	220	Plantae	Tracheophyta	Cornales	Cornaceae	Mastixiopsis	Mastixiopsis nyssoides
8540702	220	Plantae	Tracheophyta	Proteales	Proteaceae	Banksieaephyllum	Banksieaephyllum linearis
8540969	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites trioblatus
8541351	220	Plantae	Tracheophyta			Syndemicolpites	Syndemicolpites typicus
8541371	220	Plantae	Tracheophyta	Malvales		Echiperiporites	Echiperiporites akanthos
8541746	220	Plantae	Tracheophyta	Rosales	Moraceae	Ficus	Ficus spericus
8542381	220	Plantae	Tracheophyta	Oxalidales	Cunoniaceae	Eucryphia	Eucryphia microstoma
8542661	220	Plantae	Tracheophyta	Malpighiales	Rhizophoraceae	Rhizophoroxylon	Rhizophoroxylon spallettii
8543158	220	Plantae	Tracheophyta	Apiales	Araliaceae	Hedera	Hedera orbiculata
8543159	220	Plantae	Tracheophyta	Sapindales	Sapindaceae	Matayba	Matayba belenensis
8543438	220	Plantae	Tracheophyta	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus patagonicus
8543712	220	Plantae	Tracheophyta	Laurales	Lauraceae	Bandulskaia	Bandulskaia aestuaria
8544077	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites visserensis
8544101	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites fuegiensis
8544369	220	Plantae	Tracheophyta	Malpighiales	Salicaceae	Salix	Salix elongata
8544462	220	Plantae	Tracheophyta			Gemmatricolpites	Gemmatricolpites pulcher
8544744	220	Plantae	Tracheophyta	Myrtales	Myrtaceae	Myrtaciphyllum	Myrtaciphyllum brochidromum
8545366	220	Plantae	Tracheophyta			Baculamonocolpites	Baculamonocolpites hammenii
8545486	220	Plantae	Tracheophyta	Rosales	Rhamnaceae	Rhamnites	Rhamnites mudgei
8545746	220	Plantae	Tracheophyta	Fabales	Fabaceae	Spirosyncolpites	Spirosyncolpites spiralis
8546382	220	Plantae	Tracheophyta	Ericales	Sapotaceae	Sapotaceoidaepollenites	Sapotaceoidaepollenites rotundus
8546761	220	Plantae	Tracheophyta	Malvales	Malvaceae	Bombacacidites	Bombacacidites simplireticulatus
8547159	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites bibaculatus
8547429	220	Plantae	Tracheophyta	Proteales	Proteaceae	Propylipollis	Propylipollis annularis
8548086	220	Plantae	Tracheophyta			Dicotylophyllum	Dicotylophyllum trilobum
8548459	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus glaucifolia
8548703	220	Plantae	Tracheophyta	Proteales	Platanaceae	Friisicarpus	Friisicarpus dakotensis
8548834	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurus	Laurus grandis
8548987	220	Plantae	Tracheophyta	Sapindales	Sapindaceae	Cupanoides	Cupanoides peruvianus
8549102	220	Plantae	Tracheophyta	Cornales	Cornaceae	Cornus	Cornus krassilovii
8549473	220	Plantae	Tracheophyta	Malpighiales		Ctenolophonidites	Ctenolophonidites cruciatus
8549851	220	Plantae	Tracheophyta			Forcipites	Forcipites stipulatus
8550112	220	Plantae	Tracheophyta	Saxifragales	Hamamelidaceae	Corylopsis	Corylopsis waltheri
8550481	220	Plantae	Tracheophyta	Gentianales	Apocynaceae	Cricotriporites	Cricotriporites operculatus
8550738	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum sylvestris
8551118	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus ulmifolia
8551137	220	Plantae	Tracheophyta	Nymphaeales	Cabombaceae	Pluricarpellatia	Pluricarpellatia peltata
8551501	220	Plantae	Tracheophyta			Siltaria	Siltaria mariposa
8551775	220	Plantae	Tracheophyta	Proteales	Platanaceae	Platanus	Platanus bella
8552133	220	Plantae	Tracheophyta	Proteales	Proteaceae	Lomatia	Lomatia patagonica
8552395	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites cooksonae
8552530	220	Plantae	Tracheophyta	Myrtales	Myrtaceae	Myrcia	Myrcia reticulatovenosa
8552790	220	Plantae	Tracheophyta	Oxalidales	Elaeocarpaceae	Elaeocarpoxylon	Elaeocarpoxylon sloaneoides
8553159	220	Plantae	Tracheophyta	Aquifoliales	Aquifoliaceae	Ilexpollenites	Ilexpollenites clifdenensis
8553270	220	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Anacardites	Anacardites pichileufensis
8553416	220	Plantae	Tracheophyta	Asterales	Goodeniaceae	Poluspissusites	Poluspissusites puntensis
8553801	220	Plantae	Tracheophyta	Fabales	Fabaceae	Mimosites	Mimosites spiegeli
8554200	220	Plantae	Tracheophyta			Retitricolporites	Retitricolporites aegypticus
8554479	220	Plantae	Tracheophyta	Proteales	Proteaceae	Euproteaciphyllum	Euproteaciphyllum gevuininoides
8554750	220	Plantae	Tracheophyta			Thalassotaenia	Thalassotaenia debeyi
8554840	220	Plantae	Tracheophyta	Proteales		Proteacidites	Proteacidites africaensis
8555096	220	Plantae	Tracheophyta			Foveotricolporites	Foveotricolporites crassiexinus
8555122	220	Plantae	Tracheophyta	Asterales	Asteraceae	Gyrodoma	Gyrodoma asiatica
8555437	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites fortispinulosus
8555465	220	Plantae	Tracheophyta	Fagales	Fagaceae	Quercus	Quercus yulensis
8556005	220	Plantae	Tracheophyta	Proteales	Proteaceae	Embothrites	Embothrites simpsoni
8556130	220	Plantae	Tracheophyta	Myrtales	Onagraceae	Corsinipollenites	Corsinipollenites undulatus
8556508	220	Plantae	Tracheophyta	Proteales		Retidiporites	Retidiporites botulus
8556767	220	Plantae	Tracheophyta			Rhoipites	Rhoipites cienaguensis
8557561	220	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Lannea	Lannea hessenensis
8558188	220	Plantae	Tracheophyta	Malvales		Crototricolpites	Crototricolpites crotonoisculptus
8558215	220	Plantae	Tracheophyta			Rousea	Rousea minuscula
8558602	220	Plantae	Tracheophyta	Fagales	Juglandaceae	Cruciptera	Cruciptera schaarschmidtii
8558877	220	Plantae	Tracheophyta	Proteales	Proteaceae	Cranwellipollis	Cranwellipollis apiculatus
8559257	220	Plantae	Tracheophyta	Proteales	Proteaceae	Banksia	Banksia archaeocarpa
8559929	220	Plantae	Tracheophyta	Malvales	Malvaceae	Dombeyoxylon	Dombeyoxylon oweni
8560146	220	Plantae	Tracheophyta	Rosales	Moraceae	Ficophyllum	Ficophyllum palustris
8560275	220	Plantae	Tracheophyta	Laurales	Monimiaceae	Monimiophyllum	Monimiophyllum callidentatum
8560538	220	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Rhus	Rhus toxicodendroides
8561185	220	Plantae	Tracheophyta	Gentianales	Rubiaceae	Palaeocoprosmadites	Palaeocoprosmadites zelandiae
8561310	220	Plantae	Tracheophyta			Rhoipites	Rhoipites alveolatus
8561911	220	Plantae	Tracheophyta	Myrtales	Onagraceae	Jussitriporites	Jussitriporites menendezii
8562183	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum pubescens
8562553	220	Plantae	Tracheophyta	Fagales	Fagaceae	Quercus	Quercus sullyi
8562577	220	Plantae	Tracheophyta	Fagales	Casuarinaceae	Casuarina	Casuarina palagonica
8562936	220	Plantae	Tracheophyta			Foveotricolporites	Foveotricolporites marginatus
8563215	220	Plantae	Tracheophyta	Proteales		Proteacidites	Proteacidites pseudomoides
8563994	220	Plantae	Tracheophyta	Vitales	Vitaceae	Crassivitisemen	Crassivitisemen wildei
8564149	220	Plantae	Tracheophyta	Caryophyllales	Polygonaceae	Ruprechtia	Ruprechtia latipedunculata
8564252	220	Plantae	Tracheophyta	Fabales	Fabaceae	Acacia	Acacia bulbosa
8564494	220	Plantae	Tracheophyta	Sapindales	Sapindaceae	Dodonaeites	Dodonaeites decaisnei
8564626	220	Plantae	Tracheophyta	Asterales	Asteraceae	Asteracarpus	Asteracarpus gomezbelloi
8565559	220	Plantae	Tracheophyta			Senipites	Senipites tercrassata
8565692	220	Plantae	Tracheophyta			Retitricolporites	Retitricolporites fekelensis
8565967	220	Plantae	Tracheophyta	Proteales	Proteaceae	Banksieaeformis	Banksieaeformis dentatus
8566965	220	Plantae	Tracheophyta	Nymphaeales	Nymphaeaceae	Aquatifolia	Aquatifolia fluitans
8566989	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus variabilis
8567661	220	Plantae	Tracheophyta	Gentianales	Apocynaceae	Cricotriporites	Cricotriporites macroporus
8568037	220	Plantae	Tracheophyta	Saxifragales	Haloragaceae	Wilsonipites	Wilsonipites microgranulatus
8568301	220	Plantae	Tracheophyta			Tetracolporites	Tetracolporites pachyexinatus
8568425	220	Plantae	Tracheophyta			Psilatricolporites	Psilatricolporites normalis
8569352	220	Plantae	Tracheophyta	Malpighiales	Humiriaceae	Vantanea	Vantanea compressiformis
8569727	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus serrata
8570406	220	Plantae	Tracheophyta	Proteales		Peninsulapollis	Peninsulapollis truswelliae
8570780	220	Plantae	Tracheophyta	Proteales	Proteaceae	Triporopollenites	Triporopollenites minor
8571051	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites psilatus
8571441	220	Plantae	Tracheophyta	Malvales	Malvaceae	Bombacacidites	Bombacacidites psilatus
8571816	220	Plantae	Tracheophyta	Dilleniales	Dilleniaceae	Tetracera	Tetracera belensis
8572072	220	Plantae	Tracheophyta	Sapindales	Sapindaceae	Cupanieidites	Cupanieidites reticularis
8572749	220	Plantae	Tracheophyta	Nymphaeales	Nymphaeaceae	Paleonelumbo	Paleonelumbo macroloba
8572848	220	Plantae	Tracheophyta			Ladakhipollenites	Ladakhipollenites rubinii
8573122	220	Plantae	Tracheophyta	Proteales	Proteaceae	Maslinia	Maslinia grevilleoides
8573474	220	Plantae	Tracheophyta	Myrtales	Myrtaceae	Myrtaciphyllum	Myrtaciphyllum pleistocenicum
8573746	220	Plantae	Tracheophyta	Canellales		Pseudowinterapollis	Pseudowinterapollis couperi
8574141	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites falcatus
8574161	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites brachispinulosa
8574817	220	Plantae	Tracheophyta	Myrtales	Myrtaceae	Myrtaciphyllum	Myrtaciphyllum undulatum
8575189	220	Plantae	Tracheophyta	Proteales		Triatriopollenites	Triatriopollenites lateflexus
8575444	220	Plantae	Tracheophyta			Albertipollenites	Albertipollenites rosalindae
8576227	220	Plantae	Tracheophyta	Sapindales	Sapindaceae	Cupania	Cupania grosseserrata
8576602	220	Plantae	Tracheophyta	Fabales	Fabaceae	Eriosema	Eriosema pliocenica
8576844	220	Plantae	Tracheophyta	Malvales	Malvaceae	Bacutriporites	Bacutriporites echinatus
8576868	220	Plantae	Tracheophyta			Periretisyncolpites	Periretisyncolpites phosphaticus
8577114	220	Plantae	Tracheophyta	Proteales	Platanaceae	Macginitiea	Macginitiea gracilis
8577212	220	Plantae	Tracheophyta	Fabales	Fabaceae	Coronilla	Coronilla striatula
8577251	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites synstriatus
8577531	220	Plantae	Tracheophyta	Proteales	Proteaceae	Banksieaephyllum	Banksieaephyllum elongatus
8577625	220	Plantae	Tracheophyta	Fagales	Betulaceae	Palaeocarpinus	Palaeocarpinus joffrense
8577916	220	Plantae	Tracheophyta	Proteales	Proteaceae	Lewalanipollis	Lewalanipollis senectus
8578065	220	Plantae	Tracheophyta	Rosales	Ulmaceae	Ulmus	Ulmus minima
8578479	220	Plantae	Tracheophyta	Brassicales	Brassicaceae	Thlaspi	Thlaspi primaevum
8578570	220	Plantae	Tracheophyta			Gemmamonocolpites	Gemmamonocolpites gemmatus
8578593	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus lobata
8578952	220	Plantae	Tracheophyta	Magnoliales		Endressinia	Endressinia brasiliana
8579229	220	Plantae	Tracheophyta	Santalales	Loranthaceae	Syncolporites	Syncolporites subtilis
8579578	220	Plantae	Tracheophyta	Ranunculales	Menispermaceae	Palaeosinomenium	Palaeosinomenium ornamentum
8579829	220	Plantae	Tracheophyta			Psilatricolporites	Psilatricolporites salamanquensis
8579961	220	Plantae	Tracheophyta			Rhoipites	Rhoipites guianensis
8580614	220	Plantae	Tracheophyta	Caryophyllales	Phytolaccaceae	Coahuilacarpon	Coahuilacarpon phytolaccoides
8580886	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum calicarioides
8581245	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus glandularis
8581270	220	Plantae	Tracheophyta	Nymphaeales	Nymphaeaceae	Nymphaea	Nymphaea leei
8581641	220	Plantae	Tracheophyta			Striatopollis	Striatopollis trochuensis
8582047	220	Plantae	Tracheophyta	Fagales	Betulaceae	Betulites	Betulites oblongus
8582301	220	Plantae	Tracheophyta	Proteales	Proteaceae	Euproteaciphyllum	Euproteaciphyllum integrifolium
8582591	220	Plantae	Tracheophyta			Retitricolporites	Retitricolporites minutiformis
8582718	220	Plantae	Tracheophyta			Malvacipollis	Malvacipollis diversus
8582984	220	Plantae	Tracheophyta	Sapindales	Simaroubaceae	Ailanthus	Ailanthus confucii
8583992	220	Plantae	Tracheophyta	Fabales	Fabaceae	Leguminosites	Leguminosites coloradensis
8584270	220	Plantae	Tracheophyta	Malpighiales	Malpighiaceae	Perisyncolporites	Perisyncolporites pokornyi
8584398	220	Plantae	Tracheophyta			Retitricolporites	Retitricolporites craceus
8584937	220	Plantae	Tracheophyta	Ericales	Symplocaceae	Symplocoipollenites	Symplocoipollenites austellus
8585037	220	Plantae	Tracheophyta	Proteales		Proteacidites	Proteacidites subscabratus
8585320	220	Plantae	Tracheophyta			Scabrastephanocolpites	Scabrastephanocolpites scabratus
8585682	220	Plantae	Tracheophyta	Ericales		Lanagiopollis	Lanagiopollis crassa
8585707	220	Plantae	Tracheophyta	Fagales	Fagaceae	Fagus	Fagus integrifolia
8586084	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum caudatum
8586700	220	Plantae	Tracheophyta	Icacinales	Icacinaceae	Icacinicarya	Icacinicarya tiffneyi
8586953	220	Plantae	Tracheophyta			Rhoipites	Rhoipites cienagensis
8587348	220	Plantae	Tracheophyta	Ranunculales	Menispermaceae	Cocculus	Cocculus lottii
8587594	220	Plantae	Tracheophyta	Cucurbitales	Cucurbitaceae	Cucurbites	Cucurbites compressus
8587728	220	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Pentoperculum	Pentoperculum minimus
8587985	220	Plantae	Tracheophyta	Chloranthales	Chloranthaceae	Clavatipollenites	Clavatipollenites hughesii
8588369	220	Plantae	Tracheophyta	Malvales	Sterculiaceae	Firmianites	Firmianites aterrimus
8588394	220	Plantae	Tracheophyta			Periporopollenites	Periporopollenites stigmosus
8588784	220	Plantae	Tracheophyta	Fagales	Myricaceae	Myrica	Myrica mira
8589061	220	Plantae	Tracheophyta	Proteales	Proteaceae	Orites	Orites milliganoides
8589728	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites variabilis
8590128	220	Plantae	Tracheophyta			Rousea	Rousea microreticulata
8591205	220	Plantae	Tracheophyta	Oxalidales	Cunoniaceae	Eucryphia	Eucryphia mucronata
8591602	220	Plantae	Tracheophyta			Tricolporites	Tricolporites lillei
8592266	220	Plantae	Tracheophyta	Myrtales		Myrtaceidites	Myrtaceidites mesonesus
8592384	220	Plantae	Tracheophyta	Fagales	Juglandaceae	Engelhardioxylon	Engelhardioxylon nutbedensis
8592385	220	Plantae	Tracheophyta	Rosales	Moraceae	Ficus	Ficus ungeri
8592940	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites tehuelchesii
8592969	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites waipawensis
8593362	220	Plantae	Tracheophyta			Striatricolporites	Striatricolporites minor
8593492	220	Plantae	Tracheophyta	Malpighiales	Salicaceae	Salix	Salix lavateri
8593646	220	Plantae	Tracheophyta	Proteales		Proteacidites	Proteacidites beddoesii
8594034	220	Plantae	Tracheophyta	Proteales	Proteaceae	Euproteaciphyllum	Euproteaciphyllum microlobium
8594334	220	Plantae	Tracheophyta			Ericipites	Ericipites scabratus
8594735	220	Plantae	Tracheophyta	Fabales	Fabaceae	Leguminocarpon	Leguminocarpon herendeenii
8595112	220	Plantae	Tracheophyta	Sapindales	Rutaceae	Euxylophoroxylon	Euxylophoroxylon chiquichanense
8595754	220	Plantae	Tracheophyta	Malvales	Malvaceae	Bombacacidites	Bombacacidites brevis
8595861	220	Plantae	Tracheophyta	Fagales	Juglandaceae	Juglans	Juglans rugosa
8596152	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites gageonnetii
8596294	220	Plantae	Tracheophyta	Laurales	Lauraceae	Litseopsis	Litseopsis novazelandiae
8597043	220	Plantae	Tracheophyta	Caryophyllales	Polygonaceae	Polycolporopollenites	Polycolporopollenites esobalteus
8597463	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus magelhaenica
8597838	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum arcuatum
8598771	220	Plantae	Tracheophyta			Thorhallenia	Thorhallenia dentata
8598888	220	Plantae	Tracheophyta	Fagales	Juglandaceae	Momipites	Momipites africanus
8599163	220	Plantae	Tracheophyta	Saxifragales	Hamamelidaceae	Hamamelites	Hamamelites inaequalis
8599826	220	Plantae	Tracheophyta	Laurales	Lauraceae	Laurophyllum	Laurophyllum chubutensis
8600193	220	Plantae	Tracheophyta	Fagales	Nothofagaceae	Nothofagus	Nothofagus peduncularis
8600616	220	Plantae	Tracheophyta	Caryophyllales	Polygonaceae	Polycolporopollenites	Polycolporopollenites ellipticus
8600900	220	Plantae	Tracheophyta	Proteales	Platanaceae	Platanites	Platanites marginata
8601283	220	Plantae	Tracheophyta	Proteales	Proteaceae	Propylipollis	Propylipollis tenuiexinus
8601548	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites cooksoni
8601963	220	Plantae	Tracheophyta	Malvales	Malvaceae	Bombacacidites	Bombacacidites nacimientoensis
8603002	220	Plantae	Tracheophyta	Fabales	Fabaceae	Oxylobium	Oxylobium pungens
8603295	220	Plantae	Tracheophyta	Vitales	Vitaceae	Cayratia	Cayratia jungii
8603425	220	Plantae	Tracheophyta			Ericipites	Ericipites microtectanum
8604397	220	Plantae	Tracheophyta			Striatricolporites	Striatricolporites gamerroi
8604781	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites incrassatus
8604813	220	Plantae	Tracheophyta	Fagales		Nothofagidites	Nothofagidites americanus
8604910	220	Plantae	Tracheophyta	Nymphaeales	Cabombaceae	Cabomba	Cabomba inermis
8605219	220	Plantae	Tracheophyta	Laurales	Lauraceae	Sassafras	Sassafras thermale
8605506	220	Plantae	Tracheophyta	Myrtales		Myrtaceidites	Myrtaceidites verrucosus
8605797	220	Plantae	Tracheophyta	Laurales	Lauraceae	Mespilodaphne	Mespilodaphne longifolia
8606282	220	Plantae	Tracheophyta	Lamiales	Bignoniaceae	Bignonites	Bignonites chalianus
8606557	220	Plantae	Tracheophyta	Oxalidales	Cunoniaceae	Eucryphia	Eucryphia falcata
8606958	220	Plantae	Tracheophyta	Sapindales		Coahuiloxylon	Coahuiloxylon terrazasiae
8607232	220	Plantae	Tracheophyta	Magnoliales		Cronquistiflora	Cronquistiflora sayrevillensis
8607624	220	Plantae	Tracheophyta	Malvales	Malvaceae	Malvaciphyllum	Malvaciphyllum macondicus
8607647	220	Plantae	Tracheophyta			Rousea	Rousea geranioides
8608054	220	Plantae	Tracheophyta	Gunnerales	Gunneraceae	Tricolpites	Tricolpites vulgaris
8608346	220	Plantae	Tracheophyta	Apiales	Araliaceae	Parafatsia	Parafatsia subpeltata
8608731	220	Plantae	Tracheophyta	Proteales	Proteaceae	Orites	Orites scleromorpha
8608862	220	Plantae	Tracheophyta	Icacinales	Icacinaceae	Icacinicaryites	Icacinicaryites corruga
8609023	220	Plantae	Tracheophyta	Fagales	Myricaceae	Myrica	Myrica premira
8609410	220	Plantae	Tracheophyta			Periporopollenites	Periporopollenites demarcatus
8609827	220	Plantae	Tracheophyta	Chloranthales	Chloranthaceae	Clavatipollenites	Clavatipollenites tenellis
8610086	220	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Schinopsis	Schinopsis dubia
8610475	220	Plantae	Tracheophyta	Ranunculales	Menispermaceae	Stephania	Stephania palaeosudamericana
8610753	220	Plantae	Tracheophyta			Foveodiporites	Foveodiporites guianensis
8610889	220	Plantae	Tracheophyta	Proteales	Platanaceae	Platanoxylon	Platanoxylon haydenii
8611172	220	Plantae	Tracheophyta	Icacinales	Icacinaceae	Palaeohosiea	Palaeohosiea bilinica
8611562	220	Plantae	Tracheophyta	Solanales	Solanaceae	Solanumxylon	Solanumxylon paranensis
8612217	220	Plantae	Tracheophyta	Fagales	Fagaceae	Castanea	Castanea intermedia
8612635	220	Plantae	Tracheophyta			Scabrastephanocolpites	Scabrastephanocolpites lisamae
8612932	220	Plantae	Tracheophyta	Proteales		Proteacidites	Proteacidites angulatus
8613324	220	Plantae	Tracheophyta	Proteales	Proteaceae	Euproteaciphyllum	Euproteaciphyllum cethanicum
8613614	220	Plantae	Tracheophyta			Retitricolporites	Retitricolporites profundus
8614021	220	Plantae	Tracheophyta	Fabales	Fabaceae	Paracacioxylon	Paracacioxylon frenguellii
8614397	220	Plantae	Tracheophyta	Asterales	Asteraceae	Tubulifloridites	Tubulifloridites pleistocenicus
